Date_shamsi,full_index,turnover,value
1394-12-12,77697.8,1955290000,5.10667E+12
1394-12-15,78022.2,1456740000,3.99904E+12
1394-12-16,78093,1908070000,4.62639E+12
1394-12-17,78158.4,2354350000,5.97625E+12
1394-12-18,78220,2841880000,5.15782E+12
1394-12-19,78312.1,2097350000,5.91242E+12
1394-12-22,79366.5,1459200000,4.09618E+12
1394-12-24,80236.7,1520790000,4.15646E+12
1394-12-25,80037.5,2406570000,5.49592E+12
1394-12-26,80219.4,3100010000,7.33961E+12
1395-01-07,81200.3,918190000,1.92072E+12
1395-01-08,81261,1076830000,2.50381E+12
1395-01-09,80935.7,724120000,1.65691E+12
1395-01-10,80561.3,1560500000,3.89495E+12
1395-01-11,81480.4,1039290000,2.86255E+12
1395-01-14,81536.9,1198580000,3.1912E+12
1395-01-15,80852.7,1386240000,3.7299E+12
1395-01-16,80872.1,1216550000,3.12322E+12
1395-01-17,80965.8,1210710000,3.21295E+12
1395-01-18,80752.7,1421640000,3.83286E+12
1395-01-21,80654,1017630000,2.87516E+12
1395-01-22,80280.7,1454820000,3.76209E+12
1395-01-23,80262.4,1226190000,2.94915E+12
1395-01-24,80109.3,1129340000,2.77219E+12
1395-01-25,79588.3,1685520000,4.46739E+12
1395-01-28,77984.8,786910000,1.92059E+12
1395-01-29,77516.2,1209590000,2.89015E+12
1395-01-30,78435.4,1492940000,3.40786E+12
1395-01-31,78430.9,1690380000,3.72495E+12
1395-02-01,78269,1242840000,2.71827E+12
1395-02-04,78281.7,1036770000,2.23956E+12
1395-02-05,78448.3,994160000,2.40495E+12
1395-02-06,78688.4,1467900000,3.12353E+12
1395-02-07,78394.4,1039320000,2.35035E+12
1395-02-08,78404.7,1201440000,2.51528E+12
1395-02-11,78414.6,1479880000,3.3198E+12
1395-02-12,78384.4,1307150000,3.49256E+12
1395-02-13,78285.4,1414350000,3.35193E+12
1395-02-14,78044.4,1206910000,2.85994E+12
1395-02-15,78033.8,1237110000,3.10365E+12
1395-02-18,77423.9,1017470000,2.36391E+12
1395-02-19,77045.3,1149510000,2.70855E+12
1395-02-20,77106,988020000,2.27267E+12
1395-02-21,76630.4,1146910000,2.30859E+12
1395-02-22,75982.6,1463650000,2.77125E+12
1395-02-25,76138.6,621920000,1.44736E+12
1395-02-26,75863.2,1534370000,3.16828E+12
1395-02-27,75980.5,898870000,2.06697E+12
1395-02-28,76292.9,1004620000,2.27347E+12
1395-02-29,76413.3,954320000,2.38492E+12
1395-03-01,76448.3,621810000,1.63168E+12
1395-03-03,76613.9,1188890000,2.45962E+12
1395-03-04,76692.8,896270000,2.14619E+12
1395-03-05,76853,946030000,2.21076E+12
1395-03-08,76690.6,1037420000,2.2418E+12
1395-03-09,76387,954200000,1.90965E+12
1395-03-10,76431.5,775550000,1.7768E+12
1395-03-11,76144.2,913790000,1.79208E+12
1395-03-12,76084.2,860190000,1.75801E+12
1395-03-16,76160.6,860690000,1.86748E+12
1395-03-17,76128.6,867720000,1.94749E+12
1395-03-18,75874.5,933150000,2.02453E+12
1395-03-19,75876.2,892440000,1.83536E+12
1395-03-22,74850.1,1025530000,1.91279E+12
1395-03-23,74817.8,872150000,2.26268E+12
1395-03-24,74700.5,674250000,1.47361E+12
1395-03-25,73959.7,920060000,1.9731E+12
1395-03-26,73877.1,1892660000,3.35536E+12
1395-03-29,73906.5,628370000,1.41553E+12
1395-03-30,73027.9,938880000,2.39205E+12
1395-03-31,72615,656980000,1.2902E+12
1395-04-01,72799.2,924380000,1.74287E+12
1395-04-02,73644.8,761250000,1.54456E+12
1395-04-05,73672,818650000,1.7584E+12
1395-04-06,73743.5,943070000,2.14338E+12
1395-04-08,74190.5,1109180000,2.47271E+12
1395-04-09,73940.3,1447780000,2.71113E+12
1395-04-12,73965.5,785440000,2.43784E+12
1395-04-13,74064,936570000,2.39544E+12
1395-04-14,73947.2,1452040000,2.80678E+12
1395-04-15,74049.1,831880000,1.79248E+12
1395-04-19,73716.6,577900000,1.43518E+12
1395-04-20,73764.2,782000000,1.95165E+12
1395-04-21,73816.7,839000000,1.96239E+12
1395-04-22,73736,975740000,2.46603E+12
1395-04-23,73763,1782120000,6.1479E+12
1395-04-26,73868,972310000,2.16337E+12
1395-04-27,74194.8,1098040000,2.22095E+12
1395-04-28,74196.9,952470000,2.04706E+12
1395-04-29,74313.6,955180000,1.72054E+12
1395-04-30,74514.1,509750000,1.26734E+12
1395-05-02,74934.3,585140000,1.25245E+12
1395-05-03,75183.9,731060000,1.38641E+12
1395-05-04,75466.5,891510000,1.92199E+12
1395-05-05,75501,774860000,1.67212E+12
1395-05-06,76225.7,914840000,2.29044E+12
1395-05-10,76579.7,1030570000,1.94681E+12
1395-05-11,76647.4,1121090000,2.04602E+12
1395-05-12,77089.8,925400000,1.95372E+12
1395-05-13,77856.5,0,0
1395-05-16,78324.9,1349690000,3.17475E+12
1395-05-17,78704.6,1235420000,2.8934E+12
1395-05-18,78324.9,818760000,1.70567E+12
1395-05-19,78368.4,775250000,1.7839E+12
1395-05-20,78190.5,678920000,1.58133E+12
1395-05-23,78218.8,1101580000,1.87623E+12
1395-05-24,78205.1,1172590000,2.06671E+12
1395-05-25,77828.8,1014850000,1.89451E+12
1395-05-26,77855.5,1109580000,1.93846E+12
1395-05-27,77879,1109230000,1.90499E+12
1395-05-30,77968.7,804990000,1.54422E+12
1395-05-31,78086.4,755920000,2.32442E+12
1395-06-01,78086.1,941700000,2.07369E+12
1395-06-02,77964,879990000,1.65581E+12
1395-06-03,78081.5,1139270000,2.24142E+12
1395-06-06,77757.6,783620000,1.53738E+12
1395-06-07,77313.6,1021970000,2.31809E+12
1395-06-08,77345.6,629900000,1.26274E+12
1395-06-09,77358.6,1041770000,1.63622E+12
1395-06-10,77167.9,504470000,1.18204E+12
1395-06-13,76747,449760000,8.6789E+11
1395-06-14,76509.4,1874810000,3.03387E+12
1395-06-15,76522.2,873760000,1.29757E+12
1395-06-16,76669.6,1503060000,2.85401E+12
1395-06-17,76742.2,1084530000,1.78313E+12
1395-06-20,76640.3,518890000,1.09207E+12
1395-06-21,76643.9,388310000,7.7188E+11
1395-06-23,76444.2,561500000,1.09632E+12
1395-06-24,76455.4,528640000,1.09041E+12
1395-06-27,76104.9,482710000,1.00135E+12
1395-06-28,76166.7,605680000,1.76953E+12
1395-06-29,76272.6,1210490000,1.95127E+12
1395-06-31,76450.9,628580000,1.53327E+12
1395-07-03,76906.9,653220000,1.33357E+12
1395-07-04,77081.5,1103890000,2.80971E+12
1395-07-05,77089.8,695960000,1.95372E+12
1395-07-06,77143.1,694080000,1.60205E+12
1395-07-07,77300.3,1065070000,1.98954E+12
1395-07-10,77478.8,1065060000,2.0807E+12
1395-07-11,77287.6,999520000,1.7843E+12
1395-07-12,77265.3,1378420000,2.61049E+12
1395-07-13,77335.3,1745380000,3.28043E+12
1395-07-14,77183,1121580000,2.16025E+12
1395-07-17,77217,872190000,1.60203E+12
1395-07-18,77435.8,869090000,1.44545E+12
1395-07-19,77655.1,1115910000,2.31001E+12
1395-07-24,77886.4,1210110000,2.0449E+12
1395-07-25,77569.1,1173100000,1.94211E+12
1395-07-26,77707.2,933970000,2.60721E+12
1395-07-27,77849.5,847160000,1.72277E+12
1395-07-28,78091.5,1001030000,1.99034E+12
1395-08-01,78387.2,813570000,1.95172E+12
1395-08-02,78370.3,1136270000,2.61346E+12
1395-08-03,78568.8,794480000,1.91341E+12
1395-08-04,78761.9,783820000,1.75646E+12
1395-08-05,79299.6,1080030000,2.44148E+12
1395-08-08,80340.7,1235870000,2.73534E+12
1395-08-09,80339.2,3117880000,4.11669E+12
1395-08-10,80263.7,865060000,2.37813E+12
1395-08-11,79659.2,728360000,1.9182E+12
1395-08-12,79670.9,688940000,1.73259E+12
1395-08-15,79253.5,625970000,1.65105E+12
1395-08-16,79137.5,565420000,1.42194E+12
1395-08-17,79632.3,1254810000,2.72912E+12
1395-08-18,79871.4,864690000,2.14783E+12
1395-08-19,78411.6,1200500000,2.90183E+12
1395-08-22,79010.7,1141710000,2.5236E+12
1395-08-23,79048.5,1117060000,3.323E+12
1395-08-24,79341.5,895020000,2.09275E+12
1395-08-25,79236.2,1196570000,2.49392E+12
1395-08-26,79268.4,1075050000,2.53334E+12
1395-08-29,79278.6,676020000,1.3461E+12
1395-09-01,79319,424170000,1.00027E+12
1395-09-02,79393.8,629540000,1.49498E+12
1395-09-03,79385.6,1420870000,2.06315E+12
1395-09-06,79541.4,733660000,1.58504E+12
1395-09-07,79625.9,779460000,1.79745E+12
1395-09-09,80018.6,752630000,2.0495E+12
1395-09-13,80058.8,712190000,1.7971E+12
1395-09-14,80063.7,678340000,1.45792E+12
1395-09-15,80081.2,940640000,2.53835E+12
1395-09-16,80830.5,1183380000,3.1528E+12
1395-09-17,81341.6,1094990000,3.31542E+12
1395-09-20,81250.5,575990000,1.22199E+12
1395-09-21,80925.9,487330000,1.15235E+12
1395-09-22,80915.5,854260000,1.99856E+12
1395-09-23,80741.2,429740000,9.7185E+11
1395-09-24,80683.6,965080000,2.35651E+12
1395-09-28,80709,636400000,1.02029E+12
1395-09-29,80413.1,661390000,1.17988E+12
1395-09-30,80122.7,1208230000,1.5606E+12
1395-10-01,80250,748680000,9.8959E+11
1395-10-04,80161.2,789210000,9.2583E+11
1395-10-05,79898.9,1140080000,1.09017E+12
1395-10-06,79966.5,2392510000,2.80344E+12
1395-10-07,79800.8,939410000,1.39637E+12
1395-10-08,79691.8,1091050000,1.2704E+12
1395-10-11,79486.6,862430000,1.03928E+12
1395-10-12,78896,562890000,8.4247E+11
1395-10-13,78968.9,766510000,1.24556E+12
1395-10-14,78983.7,687790000,1.09734E+12
1395-10-15,78990.3,487030000,8.3263E+11
1395-10-18,78826.5,986370000,1.26956E+12
1395-10-19,78833.4,859430000,1.17235E+12
1395-10-20,78609.5,851480000,1.79233E+12
1395-10-22,78622,780660000,1.10204E+12
1395-10-25,78876.2,1063020000,2.26744E+12
1395-10-26,79073.2,881090000,1.56058E+12
1395-10-27,79084.2,1786450000,3.10338E+12
1395-10-28,79280.4,1101400000,1.93118E+12
1395-10-29,79382.2,1344860000,2.24563E+12
1395-11-02,79206.6,678820000,9.939E+11
1395-11-03,79218,796850000,1.37911E+12
1395-11-04,79263.5,808500000,1.01429E+12
1395-11-05,78249.1,1167540000,1.22671E+12
1395-11-06,78049,891490000,1.48688E+12
1395-11-09,77714.1,807570000,1.13458E+12
1395-11-10,77707.3,743880000,1.06192E+12
1395-11-11,77961.4,945420000,1.61516E+12
1395-11-12,77975.4,1754620000,2.44421E+12
1395-11-13,77414.9,1466930000,1.83987E+12
1395-11-16,76825.7,513650000,1.01248E+12
1395-11-17,76616,959740000,1.98002E+12
1395-11-18,76678.7,1643420000,1.74841E+12
1395-11-19,76766,852570000,1.57662E+12
1395-11-20,76792.8,736380000,1.33408E+12
1395-11-23,76816.8,767630000,1.67423E+12
1395-11-24,76827.7,586540000,1.27303E+12
1395-11-25,76975.5,1266870000,3.99813E+12
1395-11-26,77000.2,738420000,2.59792E+12
1395-11-27,77189.7,980010000,3.3898E+12
1395-11-30,77599.1,972180000,1.82561E+12
1395-12-01,77658.6,704260000,1.34183E+12
1395-12-02,77698.2,630180000,1.31711E+12
1395-12-03,77800.2,1537390000,3.30122E+12
1395-12-04,77847.2,920780000,1.78727E+12
1395-12-07,77863.5,610100000,1.20023E+12
1395-12-08,77574.7,924380000,2.02527E+12
1395-12-09,77590.7,548880000,1.2023E+12
1395-12-10,77602.3,975780000,2.15343E+12
1395-12-11,77475.2,930700000,1.88918E+12
1395-12-14,77135.1,1018700000,1.47392E+12
1395-12-15,76766.9,4482430000,2.60038E+12
1395-12-16,76789.7,913540000,1.74721E+12
1395-12-17,76800.4,1042860000,3.1429E+12
1395-12-18,76285.5,1650440000,3.19338E+12
1395-12-21,76315.6,1076620000,3.16877E+12
1395-12-22,76329,1784490000,4.17383E+12
1395-12-23,76332,3054220000,9.3187E+12
1395-12-24,76639,3819320000,8.56171E+12
1395-12-25,76737.9,4922060000,1.78126E+13
1395-12-28,77230,1260550000,4.30747E+12
1396-01-05,77485.8,314300000,8.1485E+11
1396-01-06,77502.9,410890000,7.8482E+11
1396-01-07,77523.3,398950000,8.2408E+11
1396-01-08,77548.5,547560000,9.6855E+11
1396-01-09,77584.4,583860000,9.427E+11
1396-01-14,77616.8,628850000,1.14071E+12
1396-01-15,77647.1,999500000,2.07171E+12
1396-01-16,77689.9,865720000,1.62738E+12
1396-01-19,77804.7,1262140000,2.26481E+12
1396-01-20,77860.4,996060000,1.76931E+12
1396-01-21,78107.8,1685730000,3.03449E+12
1396-01-23,78132.4,1174600000,2.25815E+12
1396-01-26,78383.3,1436120000,3.05274E+12
1396-01-27,78471.7,1381250000,3.09775E+12
1396-01-28,78247.5,1070020000,1.9696E+12
1396-01-29,78339.8,1060430000,3.33059E+12
1396-01-30,78651.4,1257160000,2.84338E+12
1396-02-02,79302.7,1221520000,2.50325E+12
1396-02-03,79390.6,1267030000,2.58193E+12
1396-02-04,79425.9,1046210000,2.02161E+12
1396-02-06,79596.9,1242610000,2.72951E+12
1396-02-09,79755.6,894180000,2.0213E+12
1396-02-10,79785,982810000,1.94719E+12
1396-02-11,79826.6,1562590000,2.49371E+12
1396-02-12,79942.1,1223220000,2.14687E+12
1396-02-13,79969.2,1063810000,2.6096E+12
1396-02-16,79697.4,977600000,2.35929E+12
1396-02-17,79660.9,975310000,2.13903E+12
1396-02-18,79744.1,4801530000,2.08122E+13
1396-02-19,79858.8,2008560000,3.69552E+12
1396-02-20,80127.1,1599080000,3.11416E+12
1396-02-23,80142,5774860000,9.29992E+12
1396-02-24,79963,868750000,2.36334E+12
1396-02-25,79957.5,953470000,2.83035E+12
1396-02-26,80129.3,676170000,1.49823E+12
1396-02-27,80344.2,924770000,1.791E+12
1396-02-30,81077.6,1006780000,3.06937E+12
1396-02-31,81194,780660000,1.61687E+12
1396-03-01,81124.4,1138980000,2.33911E+12
1396-03-02,81124.4,921540000,2.12698E+12
1396-03-03,81146.2,759850000,2.00242E+12
1396-03-06,80921.2,563260000,1.2984E+12
1396-03-07,80713.2,478550000,1.08304E+12
1396-03-08,80607.9,585610000,1.3451E+12
1396-03-09,80511.5,614050000,1.51397E+12
1396-03-10,80513.3,570630000,1.54652E+12
1396-03-13,80288.9,438980000,1.13052E+12
1396-03-16,80293.5,399540000,8.9773E+11
1396-03-17,79758.5,650770000,1.60993E+12
1396-03-20,79855.7,385120000,8.205E+11
1396-03-21,79870.7,448780000,1.4866E+12
1396-03-22,79564.1,342970000,6.6684E+11
1396-03-23,79426.9,548200000,1.36663E+12
1396-03-24,79465.7,799620000,1.25708E+12
1396-03-27,79285,377650000,8.0724E+11
1396-03-28,78990.4,595900000,1.42298E+12
1396-03-29,78859.2,424080000,1.08122E+12
1396-03-30,78867.5,397740000,8.819E+11
1396-03-31,78736.2,960640000,1.96927E+12
1396-04-03,78652.7,402930000,9.0345E+11
1396-04-04,78665.5,912520000,1.89394E+12
1396-04-07,78704.5,329560000,8.3868E+11
1396-04-10,78799.7,408090000,1.02846E+12
1396-04-11,78765.3,376190000,1.07592E+12
1396-04-12,78659.2,495900000,1.18996E+12
1396-04-13,78632.5,418860000,1.13677E+12
1396-04-14,78700.2,548800000,1.7305E+12
1396-04-17,78881.6,1184350000,2.82637E+12
1396-04-18,78985.4,1117630000,2.30366E+12
1396-04-19,79377,581150000,1.32567E+12
1396-04-20,79490.4,868500000,2.99496E+12
1396-04-21,79509.6,524570000,1.2633E+12
1396-04-24,79658.9,700320000,1.90281E+12
1396-04-25,79620.8,741390000,1.87478E+12
1396-04-26,79692.9,1007460000,2.22046E+12
1396-04-27,79735.7,629390000,2.23908E+12
1396-04-28,80162.5,1110490000,2.37503E+12
1396-04-31,80670.8,688220000,1.46343E+12
1396-05-01,89120.3,636640000,1.44185E+12
1396-05-02,80933.9,556460000,1.2747E+12
1396-05-03,81181.7,598120000,1.58442E+12
1396-05-04,81509.3,1000520000,3.37234E+12
1396-05-07,81420.9,555660000,1.4453E+12
1396-05-08,81491.4,542590000,1.26542E+12
1396-05-09,81533.5,799340000,1.52014E+12
1396-05-10,81415.9,629480000,1.70252E+12
1396-05-11,81265.9,640120000,1.77649E+12
1396-05-15,81384.1,592420000,1.41202E+12
1396-05-16,81285.7,636760000,1.41188E+12
1396-05-17,81313.9,493400000,1.61864E+12
1396-05-18,81579.3,844350000,2.22268E+12
1396-05-21,81763.1,524070000,1.13901E+12
1396-05-22,81661.5,455020000,1.04913E+12
1396-05-23,81659.3,465430000,1.1201E+12
1396-05-24,81696.3,701800000,1.36836E+12
1396-05-25,81741.9,723510000,2.68074E+12
1396-05-28,81954.9,874170000,2.44189E+12
1396-05-29,82016.2,1975580000,3.22442E+12
1396-05-30,82075,1251400000,2.12453E+12
1396-05-31,82372.4,1518130000,2.95034E+12
1396-06-01,82541.8,914650000,2.2407E+12
1396-06-04,82897.1,719750000,1.61075E+12
1396-06-05,82885,1037380000,1.73674E+12
1396-06-06,83012,1203370000,2.58956E+12
1396-06-07,83252,840810000,1.74054E+12
1396-06-08,83272.9,693990000,1.61143E+12
1396-06-11,83428.2,414870000,7.6793E+11
1396-06-12,83345.2,771450000,1.41228E+12
1396-06-13,83452.1,703340000,2.12715E+12
1396-06-14,83733.5,589600000,1.83519E+12
1396-06-15,83675.3,411270000,9.4553E+11
1396-06-19,83255.7,392160000,7.7838E+11
1396-06-20,83369.1,456570000,1.15916E+12
1396-06-21,83469.2,484410000,1.11808E+12
1396-06-22,83523.8,967230000,2.54161E+12
1396-06-25,83683.2,698770000,1.5202E+12
1396-06-26,83916.6,1610130000,3.52143E+12
1396-06-27,84414.5,446360000,9.9431E+11
1396-06-28,85343.9,728440000,1.58946E+12
1396-06-29,85831.8,1001930000,2.69667E+12
1396-07-01,85798.4,1725920000,3.69205E+12
1396-07-02,85588.8,976160000,2.29468E+12
1396-07-03,85516.9,769700000,1.78455E+12
1396-07-04,85628.8,854120000,1.53084E+12
1396-07-05,85819,805990000,1.87108E+12
1396-07-10,85514.9,799380000,2.16982E+12
1396-07-11,85355,543870000,1.33738E+12
1396-07-12,85429.5,593190000,1.36406E+12
1396-07-15,85069.5,600810000,1.26623E+12
1396-07-16,84564.9,824550000,1.72296E+12
1396-07-17,84611.6,619500000,2.06006E+12
1396-07-18,84734.4,439000000,1.00941E+12
1396-07-19,84744.1,785380000,1.2155E+12
1396-07-22,85263.6,609850000,1.0406E+12
1396-07-23,85394.9,429820000,1.03692E+12
1396-07-24,85590.7,594050000,1.33723E+12
1396-07-25,85660,620250000,1.59487E+12
1396-07-26,85768,848580000,1.87884E+12
1396-07-29,86430.5,628710000,1.53575E+12
1396-07-30,86480.2,550250000,1.21658E+12
1396-08-01,86346.2,1232420000,1.93932E+12
1396-08-02,86529.2,906010000,1.8092E+12
1396-08-03,86636.8,620700000,1.36159E+12
1396-08-06,86935.4,565400000,1.30685E+12
1396-08-07,87416.6,929260000,2.03747E+12
1396-08-08,87477.2,843540000,1.79253E+12
1396-08-09,87649.9,950400000,1.79217E+12
1396-08-10,87844.9,827560000,1.76181E+12
1396-08-13,87868.6,1005220000,1.72414E+12
1396-08-14,87905.1,674010000,1.53673E+12
1396-08-15,87843.7,546100000,1.22704E+12
1396-08-16,87883.1,755930000,1.57113E+12
1396-08-17,87897.4,475850000,1.04251E+12
1396-08-20,87795.2,492260000,1.12264E+12
1396-08-21,87744.7,506650000,1.18947E+12
1396-08-22,87832.5,888690000,1.87734E+12
1396-08-23,87949.8,781910000,1.38541E+12
1396-08-24,88005.9,759840000,1.36923E+12
1396-08-27,88202.3,532390000,1.13047E+12
1396-08-29,88261.2,587900000,1.26612E+12
1396-08-30,88774.6,1378090000,3.67329E+12
1396-09-01,89339.1,1087920000,2.76208E+12
1396-09-04,90469.5,1328840000,2.8629E+12
1396-09-05,90655.5,1412800000,2.55481E+12
1396-09-07,91255.2,1325950000,2.74325E+12
1396-09-08,91152.2,926180000,1.7349E+12
1396-09-11,91296.7,565290000,1.14347E+12
1396-09-12,90951.8,1275080000,1.75017E+12
1396-09-13,90936.6,787760000,1.61676E+12
1396-09-14,91092.2,906770000,1.96785E+12
1396-09-18,91160.3,865050000,1.56935E+12
1396-09-19,91198.9,615540000,1.45307E+12
1396-09-20,91552.4,1169470000,3.03741E+12
1396-09-21,92628.9,1257460000,3.01511E+12
1396-09-22,93283.7,1745830000,3.9869E+12
1396-09-25,94606.4,1194020000,2.59539E+12
1396-09-26,95600.7,1264160000,3.38339E+12
1396-09-27,95477.4,1307770000,2.85227E+12
1396-09-28,95590.6,1188110000,2.49885E+12
1396-09-29,95508.6,2034130000,3.37751E+12
1396-10-02,96816,1165420000,2.71111E+12
1396-10-03,97529.3,955810000,2.38919E+12
1396-10-04,98358.4,1153430000,2.89661E+12
1396-10-05,98152.7,994890000,2.28524E+12
1396-10-06,97899.1,865560000,1.60126E+12
1396-10-09,97211.4,1119040000,2.46305E+12
1396-10-10,95561.5,1886880000,4.10416E+12
1396-10-11,96207.9,1163350000,2.28691E+12
1396-10-12,96241.2,1292910000,2.72618E+12
1396-10-13,95929.4,1446930000,3.04256E+12
1396-10-16,96270.3,1311140000,3.44258E+12
1396-10-17,96234.5,705030000,1.35953E+12
1396-10-18,96332.5,788250000,2.10002E+12
1396-10-19,96149.2,889220000,2.23303E+12
1396-10-20,96185.9,1223090000,2.74012E+12
1396-10-23,96627.5,695830000,1.50702E+12
1396-10-24,97228.6,1181840000,2.6409E+12
1396-10-25,97944,1049680000,2.64984E+12
1396-10-26,98596.9,961570000,1.96275E+12
1396-10-27,98923.5,1205190000,2.83414E+12
1396-10-30,98817.2,838580000,2.14866E+12
1396-11-01,98221,2765080000,9.64974E+12
1396-11-02,98628.4,1088530000,2.15387E+12
1396-11-03,99224.7,1215010000,2.61326E+12
1396-11-04,99522.1,1265840000,3.38931E+12
1396-11-07,99355.5,942280000,2.25849E+12
1396-11-08,99414.5,809410000,1.76129E+12
1396-11-09,99046.1,934870000,2.20492E+12
1396-11-10,98557.8,567130000,1.27491E+12
1396-11-11,98133.5,966200000,2.39431E+12
1396-11-14,97718.8,993050000,2.49737E+12
1396-11-15,97808.1,700440000,1.54014E+12
1396-11-16,98033.5,793410000,1.61686E+12
1396-11-17,97927.5,1599840000,3.75728E+12
1396-11-18,98299.7,1349800000,3.28246E+12
1396-11-21,97782.7,645910000,1.45898E+12
1396-11-23,97924.7,816130000,1.27189E+12
1396-11-24,98103.3,1094430000,1.77296E+12
1396-11-25,98347.9,728170000,1.38205E+12
1396-11-28,98429.6,955380000,1.85721E+12
1396-11-29,98311.6,849950000,1.65697E+12
1396-11-30,98148.5,915570000,1.75558E+12
1396-12-02,98157.3,3.22E+15,5.91834E+12
1396-12-05,98176.9,1350740000,1.94629E+12
1396-12-06,98080.2,834850000,1.76113E+12
1396-12-07,98098.5,895770000,1.71227E+12
1396-12-08,98100.8,942520000,1.64204E+12
1396-12-09,97961.7,887000000,1.71026E+12
1396-12-12,97388.7,2393480000,5.24472E+12
1396-12-13,97354.3,1305790000,2.08445E+12
1396-12-14,97182.6,1085220000,1.78412E+12
1396-12-15,96991,791810000,1.63539E+12
1396-12-16,96860.3,712950000,1.6396E+12
1396-12-19,96594.5,673740000,1.31081E+12
1396-12-20,96028.4,722040000,1.46927E+12
1396-12-21,96194.4,1026920000,2.19853E+12
1396-12-22,96314.1,825940000,1.61216E+12
1396-12-23,95525.9,9265060000,1.20072E+13
1396-12-26,95577.3,16501310000,2.24911E+13
1396-12-27,95819.6,902820000,1.92016E+12
1396-12-28,96289.9,2865060000,7.75087E+12
1397-01-05,96425.9,307520000,4.7554E+11
1397-01-06,96489.7,714080000,7.9073E+11
1397-01-07,96596.6,779730000,1.08731E+12
1397-01-08,96938.8,708820000,1.18461E+12
1397-01-14,97086.1,381100000,7.0232E+11
1397-01-15,97150.5,715410000,1.26213E+12
1397-01-18,96779.8,635850000,1.19716E+12
1397-01-19,96341.2,760430000,1.25868E+12
1397-01-20,97120.7,1034510000,2.00206E+12
1397-01-21,96748,745210000,1.33787E+12
1397-01-22,96287,948270000,1.94084E+12
1397-01-26,95987.5,488460000,7.6469E+11
1397-01-27,95506.2,460490000,8.5323E+11
1397-01-28,95522.7,509190000,9.4332E+11
1397-01-29,95523.8,412930000,9.1797E+11
1397-02-01,95265.8,532250000,1.26747E+12
1397-02-02,94494.2,1552650000,2.90745E+12
1397-02-03,94299.5,456400000,8.8347E+11
1397-02-04,94576.3,554560000,1.07923E+12
1397-02-05,94796.1,872010000,1.75287E+12
1397-02-08,94284.4,451120000,8.0283E+11
1397-02-09,93805.5,690010000,1.22961E+12
1397-02-10,93586.9,562720000,1.13226E+12
1397-02-11,93612.1,599640000,1.11448E+12
1397-02-15,93100.6,755000000,1.46157E+12
1397-02-16,92849.9,1099250000,3.0154E+12
1397-02-17,93165.9,849890000,2.4352E+12
1397-02-18,93605.8,822940000,1.54636E+12
1397-02-19,93691.1,1996630000,4.04262E+12
1397-02-22,93891.1,4089250000,1.04028E+13
1397-02-23,94165.8,691520000,1.31278E+12
1397-02-24,94703.4,779020000,1.32381E+12
1397-02-25,94905.9,898290000,1.29384E+12
1397-02-26,94940.2,1004890000,1.8742E+12
1397-02-29,95103.1,844780000,1.53922E+12
1397-02-30,95136.4,1704800000,2.76477E+12
1397-02-31,95227.4,1603880000,2.55862E+12
1397-03-01,95229.9,629740000,1.31147E+12
1397-03-02,95445,1392530000,9.71432E+12
1397-03-05,95794,2058230000,2.5196E+12
1397-03-06,95626,1716420000,2.00253E+12
1397-03-07,95529.6,761370000,1.51949E+12
1397-03-08,95409.6,849780000,1.60478E+12
1397-03-09,95577.6,1096760000,2.13086E+12
1397-03-12,95951.9,787850000,1.37145E+12
1397-03-13,95998.8,1019230000,2.64613E+12
1397-03-19,96077.1,927550000,1.5308E+12
1397-03-20,95915.9,792790000,1.83217E+12
1397-03-21,95847.4,989460000,1.87006E+12
1397-03-22,96378.7,1091500000,2.25711E+12
1397-03-23,99146.2,1645290000,4.13385E+12
1397-03-27,102452.4,1786170000,4.56259E+12
1397-03-28,104533.5,2534610000,5.92899E+12
1397-03-29,106504.1,1963830000,4.78496E+12
1397-03-30,108872.9,2525270000,5.99849E+12
1397-04-02,109401.4,1616730000,4.77292E+12
1397-04-03,112061.3,2633250000,7.13361E+12
1397-04-04,115174.5,3117520000,9.19251E+12
1397-04-05,113527.7,4382050000,6.52361E+12
1397-04-06,111324.8,2262720000,5.3709E+12
1397-04-09,111528.2,1160780000,2.56458E+12
1397-04-10,108694.1,1532290000,3.55118E+12
1397-04-11,109937.1,933350000,2.35356E+12
1397-04-12,112346.5,1465560000,3.73945E+12
1397-04-13,112490,1819340000,4.12153E+12
1397-04-16,111051.6,1153800000,2.49698E+12
1397-04-17,110851.4,806460000,1.73252E+12
1397-04-19,110849,742070000,1.87181E+12
1397-04-20,109505.1,1129040000,9.2199E+12
1397-04-23,108916.6,795160000,1.53359E+12
1397-04-24,108072.3,855900000,1.6105E+12
1397-04-25,108110,1518320000,2.74531E+12
1397-04-26,107780.6,1586530000,3.75893E+12
1397-04-27,107776.6,1544870000,6.19854E+12
1397-04-30,108295.5,772500000,1.22734E+12
1397-04-31,108830.8,1317160000,2.16106E+12
1397-05-01,108658.9,684270000,2.13409E+12
1397-05-02,108395.9,1102230000,2.60099E+12
1397-05-03,108800.1,2439400000,3.20584E+12
1397-05-06,111877.9,2280280000,5.06781E+12
1397-05-07,113852.3,1684230000,5.72073E+12
1397-05-08,116759.5,2043200000,5.12289E+12
1397-05-09,121173.5,1260620000,3.0084E+12
1397-05-10,123951.3,2122960000,6.54069E+12
1397-05-13,124353.7,1943350000,6.74012E+12
